date,open,high,low,close,volume,fast_line,signal_line,macd_histogram
2026-02-26,210.73,211.05,205.34,207.92,47756765,-6.8764193,-7.3717361,0.4953168
2026-02-27,206.83,210.33,205.2,210.0,57422777,-6.3323024,-7.1638494,0.831547
2026-03-02,204.55,209.73,203.46,208.39,46001010,-5.96227,-6.9235335,0.9612635
2026-03-03,203.1,209.18,202.48,208.73,43184918,-5.57729,-6.6542848,1.0769948
2026-03-04,210.47,217.54,210.15,216.82,54731101,-4.5667525,-6.2367784,1.6700259
2026-03-05,215.98,220.47,215.59,218.94,60943447,-3.5538613,-5.7001949,2.1463337
2026-03-06,214.99,217.32,212.53,213.21,51152716,-3.1768797,-5.1955319,2.0186522
2026-03-09,210.45,213.82,207.11,213.49,54642926,-2.8229838,-4.7210223,1.8980385
2026-03-10,214.19,215.65,212.43,214.33,35678834,-2.4465357,-4.2661249,1.8195893
2026-03-11,215.7,217.0,211.35,212.65,34199303,-2.257734,-3.8644468,1.6067128
2026-03-12,210.39,211.71,208.15,209.53,44349501,-2.3329722,-3.5581518,1.2251797
2026-03-13,209.6,210.56,206.22,207.67,35662137,-2.513709,-3.3492633,0.8355543
2026-03-16,208.35,212.72,207.44,211.74,42209316,-2.3019933,-3.1398093,0.837816
2026-03-17,212.82,215.7,212.43,215.2,44969943,-1.8338742,-2.8786222,1.0447481
2026-03-18,213.92,215.14,208.82,209.87,37846642,-1.8714006,-2.6771779,0.8057774
2026-03-19,207.06,209.12,206.05,208.76,36440622,-1.9680221,-2.5353467,0.5673247
2026-03-20,207.4,207.54,204.32,205.37,63694603,-2.2917224,-2.4866219,0.1948994
2026-03-23,209.79,212.8,209.51,210.14,44277356,-2.1387045,-2.4170384,0.2783339
2026-03-24,207.95,209.35,206.64,207.24,35351425,-2.225785,-2.3787877,0.1530027
2026-03-25,211.56,213.07,209.9,211.71,36388791,-1.9120642,-2.285443,0.3733788
2026-03-26,210.61,212.88,207.12,207.54,46745978,-1.9771312,-2.2237807,0.2466494
2026-03-27,206.46,206.6,199.14,199.34,56009763,-2.6597093,-2.3109664,-0.3487429
2026-03-30,201.48,203.8,199.98,200.95,46373797,-3.0357495,-2.455923,-0.5798265
