date,open,high,low,close,volume,fast_line,signal_line,macd_histogram
2026-02-06,127.29,131.7,127.05,131.18,26593427,3.5743391,2.474877,1.0994622
2026-02-09,131.42,131.79,128.09,129.02,27197291,3.7496341,2.7298284,1.0198057
2026-02-10,128.94,129.34,126.39,126.7,24661953,3.6591714,2.915697,0.7434744
2026-02-11,126.7,129.74,126.63,128.77,19232142,3.7117244,3.0749025,0.6368219
2026-02-12,129.38,134.49,129.31,133.64,33382692,4.0990895,3.2797399,0.8193496
2026-02-13,132.7,134.65,131.75,133.89,24131179,4.3758104,3.498954,0.8768564
2026-02-17,133.11,134.69,128.16,128.85,37995927,4.1406965,3.6273025,0.513394
2026-02-18,128.13,128.86,125.77,126.62,36484996,3.7314113,3.6481242,0.083287
2026-02-19,128.5,130.1,124.4,124.87,42993256,3.2286219,3.5642238,-0.3356019
2026-02-20,123.0,123.48,121.05,122.99,35150954,2.6479336,3.3809657,-0.7330321
2026-02-23,123.52,126.8,122.96,125.81,25662807,2.3877598,3.1823246,-0.7945647
2026-02-24,125.9,128.04,124.91,126.75,20161157,2.2316948,2.9921986,-0.7605038
2026-02-25,126.6,127.4,125.42,125.75,17345742,2.0042171,2.7946023,-0.7903852
2026-02-26,125.98,127.33,123.94,124.42,18638349,1.6970569,2.5750932,-0.8780363
2026-02-27,125.52,128.6,125.14,127.95,29205470,1.7186601,2.4038066,-0.6851465
2026-03-02,127.46,128.75,127.05,127.1,17091524,1.6481935,2.252684,-0.6044905
2026-03-03,126.52,128.37,125.67,127.91,16480390,1.6388172,2.1299106,-0.4910934
2026-03-04,127.11,128.17,126.24,127.81,16434129,1.6048179,2.0248921,-0.4200742
2026-03-05,125.38,125.68,121.65,123.31,28604884,1.2009174,1.8600971,-0.6591797
2026-03-06,122.5,124.18,121.62,123.8,21553049,0.9098738,1.6700525,-0.7601787
2026-03-09,123.69,124.5,122.5,124.34,19375938,0.7145562,1.4789532,-0.764397
2026-03-10,124.21,126.1,123.35,125.12,18793641,0.6156087,1.3062843,-0.6906756
2026-03-11,125.3,125.49,123.05,123.49,18176459,0.4010417,1.1252358,-0.7241941
2026-03-12,122.3,125.39,122.28,125.33,21751580,0.3751441,0.9752174,-0.6000734
2026-03-13,125.39,126.68,124.97,126.52,15194094,0.4455075,0.8692754,-0.4237679
