date,open,high,low,close,volume,fast_line,signal_line,macd_histogram
2026-04-22,840.77,847.05,821.99,829.23,1117989,-14.9819298,-13.6823542,-1.2995756
2026-04-23,827.51,836.85,825.77,836.1,673901,-15.6360324,-14.0730898,-1.5629425
2026-04-24,829.0,830.52,817.44,828.11,692330,-16.6076964,-14.5800111,-2.0276852
2026-04-27,827.01,835.19,822.54,828.32,934880,-17.162958,-15.0966005,-2.0663575
2026-04-28,836.33,841.85,829.66,835.0,813256,-16.8695252,-15.4511854,-1.4183398
2026-04-29,829.64,834.57,822.0,822.63,791286,-17.4341631,-15.847781,-1.5863821
2026-04-30,818.22,822.21,791.09,815.2,1367646,-18.2705698,-16.3323387,-1.9382311
2026-05-01,820.25,821.0,807.58,814.02,633826,-18.8117937,-16.8282297,-1.9835639
2026-05-04,808.3,813.37,800.36,807.85,839112,-19.5136438,-17.3653125,-2.1483312
2026-05-05,809.51,811.96,800.3,801.01,882286,-20.3867896,-17.969608,-2.4171817
2026-05-06,777.0,777.0,735.79,743.67,2877160,-25.4126813,-19.4582226,-5.9544586
2026-05-07,739.9,755.85,729.68,754.76,2020750,-28.1760701,-21.2017921,-6.974278
2026-05-08,739.75,772.42,726.02,736.09,2179559,-31.5093682,-23.2633073,-8.2460609
2026-05-11,743.45,755.0,723.68,725.17,1693267,-34.6329565,-25.5372372,-9.0957194
2026-05-12,731.45,742.3,724.7,734.69,951694,-35.9261046,-27.6150106,-8.3110939
2026-05-13,727.69,748.62,727.69,737.18,966010,-36.331208,-29.3582501,-6.9729579
2026-05-14,736.52,750.75,736.07,747.23,933576,-35.4328565,-30.5731714,-4.8596851
2026-05-15,754.06,766.43,751.63,760.57,1534439,-33.261067,-31.1107505,-2.1503165
2026-05-18,757.25,777.35,756.24,775.97,1199553,-29.951989,-30.8789982,0.9270092
2026-05-19,780.0,782.48,761.89,761.89,1264563,-28.1412642,-30.3314514,2.1901872
2026-05-20,761.23,765.51,751.48,754.68,1088738,-26.9770637,-29.6605739,2.6835101
2026-05-21,752.57,766.61,748.97,766.5,1640876,-24.8146039,-28.6913799,3.876776
2026-05-22,769.14,772.94,759.3,766.08,2323957,-22.8710858,-27.5273211,4.6562353
2026-05-26,760.01,766.66,750.49,754.4,1978183,-22.0194852,-26.4257539,4.4062687
2026-05-27,754.37,763.78,750.35,756.47,1367287,-20.9362142,-25.3278459,4.3916318
2026-05-28,754.68,767.51,753.62,756.98,1450034,-19.8082245,-24.2239217,4.4156972
2026-05-29,760.04,761.99,738.09,742.44,1938630,-19.8586232,-23.350862,3.4922388
2026-06-01,735.5,743.0,730.66,734.82,913681,-20.2796635,-22.7366223,2.4569588
2026-06-02,735.27,738.96,730.15,736.78,885434,-20.2220778,-22.2337134,2.0116356
2026-06-03,740.17,743.28,729.19,739.53,786372,-19.7271366,-21.732398,2.0052614
2026-06-04,751.56,759.09,747.5,756.95,902693,-17.7249218,-20.9309028,3.205981
2026-06-05,764.0,781.27,759.84,775.66,982121,-14.461706,-19.6370634,5.1753574
2026-06-08,763.11,782.76,761.99,766.64,794813,-12.4597938,-18.2016095,5.7418157
2026-06-09,763.0,787.26,759.25,784.23,882386,-9.3461613,-16.4305199,7.0843586
2026-06-10,788.0,794.0,780.66,790.44,637619,-6.304812,-14.4053783,8.1005663
2026-06-11,792.63,800.36,787.02,787.19,827213,-4.1093981,-12.3461822,8.2367842
2026-06-12,790.71,796.54,782.47,784.05,608939,-2.592998,-10.3955454,7.8025474
2026-06-15,778.88,781.81,762.54,779.78,824637,-1.7160122,-8.6596387,6.9436266
2026-06-16,783.06,787.57,771.29,785.43,659199,-0.5586471,-7.0394404,6.4807933
2026-06-17,775.13,784.67,772.0,779.8,1078966,-0.09463,-5.6504783,5.5558483
2026-06-18,775.72,778.01,747.4,750.63,2477060,-2.0569571,-4.9317741,2.874817
2026-06-22,751.7,757.18,744.45,744.85,1454600,-4.0320343,-4.7518261,0.7197918
2026-06-23,762.76,768.76,754.49,763.91,1363683,-4.0130545,-4.6040718,0.5910173
2026-06-24,768.23,777.8,762.44,766.55,1279377,-3.7418532,-4.4316281,0.6897749
2026-06-25,766.56,782.68,762.96,763.81,1186746,-3.7053069,-4.2863639,0.581057
2026-06-26,777.48,784.14,761.16,763.51,1736310,-3.6583796,-4.160767,0.5023874
2026-06-29,771.63,781.71,745.64,747.53,1559898,-4.8546801,-4.2995496,-0.5551305
2026-06-30,746.02,760.7,744.58,755.6,1688517,-5.0928679,-4.4582133,-0.6346546
2026-07-01,757.0,772.51,747.65,768.06,1200758,-4.2274838,-4.4120674,0.1845836
2026-07-02,770.0,787.36,770.0,786.3,952677,-2.0462571,-3.9389054,1.8926482
